loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2018-07-05 14:59:25.555 -0400,716,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.167309666667,-0.8617401123046875,0.390106201171875,0.3238677978515625,2819.157360666667,-1.91518812016277,-1.923149131397074,-0.3532425733202886,-0.2321616113185883,0.04485535249114037,-0.009490394964814186,0.01115083694458008,-0.03527307510375977,0.003563642501831055,XArbitraryZVertical,-0.7181079983711243,-0.3823873996734619,-0.3777694404125214,0.4420299828052521,-0.8806118965148926,0.3459419906139374,0.3237984478473663,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.590 -0400,717,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.202105375,-0.8772125244140625,0.3506317138671875,0.3210906982421875,2819.157360666667,-1.91518812016277,-1.923149131397074,-0.3532425733202886,-0.2321616113185883,0.04485535249114037,-0.009490394964814186,0.01115083694458008,-0.03527307510375977,0.003563642501831055,XArbitraryZVertical,-0.7181079983711243,-0.3823873996734619,-0.3777694404125214,0.4420299828052521,-0.8806118965148926,0.3459419906139374,0.3237984478473663,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.625 -0400,718,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.236895375,-0.881378173828125,0.3271942138671875,0.344329833984375,2819.216998375,-1.913408553503705,-1.920755474638013,-0.3495875129023452,0.1000789105892181,0.02806145884096622,-0.07966728508472443,-0.003496289253234863,-0.01139459013938904,0.008521556854248047,XArbitraryZVertical,-0.7169349193572998,-0.3834903240203857,-0.3792340159416199,0.4417245090007782,-0.8825663924217224,0.342510312795639,0.3221210241317749,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.660 -0400,719,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.271716375,-0.8465576171875,0.3482208251953125,0.3185272216796875,2819.216998375,-1.913408553503705,-1.920755474638013,-0.3495875129023452,0.1000789105892181,0.02806145884096622,-0.07966728508472443,-0.003496289253234863,-0.01139459013938904,0.008521556854248047,XArbitraryZVertical,-0.7169349193572998,-0.3834903240203857,-0.3792340159416199,0.4417245090007782,-0.8825663924217224,0.342510312795639,0.3221210241317749,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.694 -0400,720,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.306506375,-0.9026031494140625,0.3748931884765625,0.363739013671875,2819.276690375,-1.914518331574581,-1.919522882765404,-0.3483125028114721,-0.05530555173754692,-0.003858657088130713,0.01241064164787531,0.0470995306968689,-0.0008732974529266357,-0.007446050643920898,XArbitraryZVertical,-0.7167803049087524,-0.3831670582294464,-0.3802690505981445,0.4413662552833557,-0.8833727240562439,0.3413121402263641,0.3211820125579834,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.729 -0400,721,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.341326375,-0.85546875,0.3330841064453125,0.332489013671875,2819.336352375,-1.90983109195827,-1.917893698399648,-0.3473595082451303,0.08366618305444717,-0.01047528069466352,-0.05182560160756111,0.0407402515411377,-0.0005266666412353516,0.02302742004394531,XArbitraryZVertical,-0.715470552444458,-0.3847445249557495,-0.3800772428512573,0.4422833919525146,-0.884200394153595,0.3404162228107452,0.3198529183864594,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.764 -0400,722,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.376147375,-0.881378173828125,0.3739776611328125,0.339630126953125,2819.336352375,-1.90983109195827,-1.917893698399648,-0.3473595082451303,0.08366618305444717,-0.01047528069466352,-0.05182560160756111,0.0407402515411377,-0.0005266666412353516,0.02302742004394531,XArbitraryZVertical,-0.715470552444458,-0.3847445249557495,-0.3800772428512573,0.4422833919525146,-0.884200394153595,0.3404162228107452,0.3198529183864594,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.799 -0400,723,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.410937375,-0.863800048828125,0.349639892578125,0.3363494873046875,2819.396014375,-1.904809575798465,-1.917088210586405,-0.3472243717607345,0.09426457434892654,0.004391283728182316,-0.02928394079208374,-0.01730823516845703,0.02052018046379089,0.02311348915100098,XArbitraryZVertical,-0.7143352031707764,-0.3863979876041412,-0.3792904913425446,0.4433515965938568,-0.8845014572143555,0.3402891457080841,0.3191563785076141,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.834 -0400,724,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.445758375,-0.86151123046875,0.38372802734375,0.34283447265625,2819.396014375,-1.904809575798465,-1.917088210586405,-0.3472243717607345,0.09426457434892654,0.004391283728182316,-0.02928394079208374,-0.01730823516845703,0.02052018046379089,0.02311348915100098,XArbitraryZVertical,-0.7143352031707764,-0.3863979876041412,-0.3792904913425446,0.4433515965938568,-0.8845014572143555,0.3402891457080841,0.3191563785076141,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
2018-07-05 14:59:25.869 -0400,725,1530817161.51413,40.73871214401519,-73.97722361566117,10.93351,-1,-1,10,65,-9999,2819.480548375,-0.89666748046875,0.3340606689453125,0.3237152099609375,2819.455706375,-1.8951258674532,-1.914536625285371,-0.3470689661253906,0.1698402762413025,-0.008467257022857666,-0.0886438712477684,0.02385067939758301,0.04358503222465515,0.02591848373413086,XArbitraryZVertical,-0.7119574546813965,-0.3893257975578308,-0.3780905902385712,0.4456332623958588,-0.8853618502616882,0.3401429951190948,0.3169159889221191,2817.095801625,walking,2,2018-07-05 14:59:23.480 -0400,2018-07-05 13:09:05.896 -0400,67,4.391837,0,0,47.38,0,0,2018-07-05 14:59:03.127 -0400,552509963.4235471,0,4,102.4407
